checkpoint,source,trace_role,voltage_v,dq_dv,ica
2,sim,low_rate_charge,3.9442200612204106,-4.520787393726607,-4.520787393726607
2,sim,low_rate_charge,3.950458352410157,-4.650993075601036,-4.650993075601036
2,sim,low_rate_charge,3.956696643599903,-5.335898003677983,-5.335898003677983
2,sim,low_rate_charge,3.962934934789649,-5.677546098706102,-5.677546098706102
2,sim,low_rate_charge,3.969173225979395,-5.966274061366619,-5.966274061366619
2,sim,low_rate_charge,3.975411517169141,-5.914122742589825,-5.914122742589825
2,sim,low_rate_charge,3.9816498083588874,-5.383698992597601,-5.383698992597601
2,sim,low_rate_charge,3.987888099548633,-5.306149899122431,-5.306149899122431
2,sim,low_rate_charge,3.994126390738379,-5.445990759538631,-5.445990759538631
2,sim,low_rate_charge,4.000364681928125,-5.464778150278221,-5.464778150278221
2,sim,low_rate_charge,4.006602973117872,-5.206539621346508,-5.206539621346508
2,sim,low_rate_charge,4.0128412643076175,-5.24851436510005,-5.24851436510005
2,sim,low_rate_charge,4.019079555497363,-5.217326593138466,-5.217326593138466
2,sim,low_rate_charge,4.025317846687109,-5.290426016297431,-5.290426016297431
2,sim,low_rate_charge,4.031556137876855,-5.177917298639272,-5.177917298639272
2,sim,low_rate_charge,4.037794429066602,-5.220311137623071,-5.220311137623071
2,sim,low_rate_charge,4.0440327202563475,-5.131526221358229,-5.131526221358229
2,sim,low_rate_charge,4.050271011446093,-5.18749525889865,-5.18749525889865
2,sim,low_rate_charge,4.05650930263584,-5.422456753982544,-5.422456753982544
2,sim,low_rate_charge,4.062747593825586,-5.377432142721659,-5.377432142721659
2,sim,low_rate_charge,4.068985885015332,-5.492983902928984,-5.492983902928984
2,sim,low_rate_charge,4.075224176205078,-5.926096293399041,-5.926096293399041
2,sim,low_rate_charge,4.081462467394823,-6.14829302790713,-6.14829302790713
2,sim,low_rate_charge,4.08770075858457,-6.692433452867419,-6.692433452867419
2,sim,low_rate_charge,4.093939049774316,-7.351901447925002,-7.351901447925002
2,sim,low_rate_charge,4.100177340964062,-8.223770833846174,-8.223770833846174
2,sim,low_rate_charge,4.106415632153809,-11.35966838107737,-11.35966838107737
2,sim,low_rate_charge,4.112653923343554,-17.192657650810872,-17.192657650810872
2,sim,low_rate_charge,4.1188922145333,-17.912565210895934,-17.912565210895934
2,sim,low_rate_charge,4.125130505723046,-12.70148307290134,-12.70148307290134
2,sim,low_rate_charge,4.131368796912792,-8.272751590607186,-8.272751590607186
2,sim,low_rate_charge,4.137607088102538,-6.101073052778986,-6.101073052778986
2,sim,low_rate_charge,4.1438453792922845,-5.347567822233827,-5.347567822233827
2,sim,low_rate_charge,4.15008367048203,-4.3759171932912295,-4.3759171932912295
2,sim,low_rate_charge,4.156321961671776,-3.8787080539757426,-3.8787080539757426
2,sim,low_rate_charge,4.162560252861523,-3.6595193540411515,-3.6595193540411515
2,sim,low_rate_charge,4.168798544051269,-3.5005598063700063,-3.5005598063700063
2,sim,low_rate_charge,4.1750368352410145,-3.271588027132111,-3.271588027132111
2,sim,low_rate_charge,4.18127512643076,-3.09926712534309,-3.09926712534309
2,sim,low_rate_charge,4.187513417620506,-3.024109100040107,-3.024109100040107
2,sim,low_rate_charge,4.193751708810253,-2.817241776226581,-2.817241776226581
2,sim,low_rate_charge,4.199989999999999,-2.712368950317392,-2.712368950317392
3,sim,low_rate_discharge,2.500009999999997,-0.24165756137672686,-0.24165756137672686
3,sim,low_rate_discharge,2.506573416445347,-0.24083390021110063,-0.24083390021110063
3,sim,low_rate_discharge,2.5131368328906967,-0.24001023904537533,-0.24001023904537533
3,sim,low_rate_discharge,2.5197002493360467,-0.24001023904543217,-0.24001023904543217
3,sim,low_rate_discharge,2.526263665781397,-0.24001023904548902,-0.24001023904548902
3,sim,low_rate_discharge,2.5328270822267465,-0.24001023904537533,-0.24001023904537533
3,sim,low_rate_discharge,2.5393904986720965,-0.23828676192016474,-0.23828676192016474
3,sim,low_rate_discharge,2.5459539151174466,-0.2363726730751523,-0.2363726730751523
3,sim,low_rate_discharge,2.5525173315627963,-0.23618206135529363,-0.23618206135529363
3,sim,low_rate_discharge,2.5590807480081463,-0.23618206135535047,-0.23618206135535047
3,sim,low_rate_discharge,2.5656441644534964,-0.23618206135535047,-0.23618206135535047
3,sim,low_rate_discharge,2.572207580898846,-0.234831175331351,-0.234831175331351
3,sim,low_rate_discharge,2.578770997344196,-0.23225625202150013,-0.23225625202150013
3,sim,low_rate_discharge,2.585334413789546,-0.23103221473564872,-0.23103221473564872
3,sim,low_rate_discharge,2.591897830234896,-0.23103221473570557,-0.23103221473570557
3,sim,low_rate_discharge,2.598461246680246,-0.2310322147357624,-0.2310322147357624
3,sim,low_rate_discharge,2.6050246631255956,-0.23085842556866965,-0.23085842556866965
3,sim,low_rate_discharge,2.6115880795709456,-0.22486924193526647,-0.22486924193526647
3,sim,low_rate_discharge,2.6181514960162957,-0.21905384746878553,-0.21905384746878553
3,sim,low_rate_discharge,2.6247149124616453,-0.2190538474687287,-0.2190538474687287
3,sim,low_rate_discharge,2.6312783289069954,-0.21905384746884238,-0.21905384746884238
3,sim,low_rate_discharge,2.6378417453523455,-0.2190538474687287,-0.2190538474687287
3,sim,low_rate_discharge,2.644405161797695,-0.21691376215551372,-0.21691376215551372
3,sim,low_rate_discharge,2.650968578243045,-0.20772450738314774,-0.20772450738314774
3,sim,low_rate_discharge,2.6575319946883953,-0.20067533792399672,-0.20067533792399672
3,sim,low_rate_discharge,2.664095411133745,-0.20067533792393988,-0.20067533792393988
3,sim,low_rate_discharge,2.670658827579095,-0.20067533792399672,-0.20067533792399672
3,sim,low_rate_discharge,2.677222244024445,-0.20067533792399672,-0.20067533792399672
3,sim,low_rate_discharge,2.6837856604697947,-0.20067533792388303,-0.20067533792388303
3,sim,low_rate_discharge,2.690349076915145,-0.19577249086438542,-0.19577249086438542
3,sim,low_rate_discharge,2.696912493360495,-0.1903605675978497,-0.1903605675978497
3,sim,low_rate_discharge,2.7034759098058445,-0.18985149139064106,-0.18985149139064106
3,sim,low_rate_discharge,2.7100393262511946,-0.1898514913906979,-0.1898514913906979
3,sim,low_rate_discharge,2.7166027426965447,-0.18985149139075475,-0.18985149139075475
3,sim,low_rate_discharge,2.7231661591418943,-0.18985149139064106,-0.18985149139064106
3,sim,low_rate_discharge,2.7297295755872444,-0.1916992725758746,-0.1916992725758746
3,sim,low_rate_discharge,2.7362929920325945,-0.20016503540142594,-0.20016503540142594
3,sim,low_rate_discharge,2.742856408477944,-0.2067830170415732,-0.2067830170415732
3,sim,low_rate_discharge,2.749419824923294,-0.2067830170415732,-0.2067830170415732
3,sim,low_rate_discharge,2.755983241368644,-0.20678301704151636,-0.20678301704151636
3,sim,low_rate_discharge,2.762546657813994,-0.2067830170415732,-0.2067830170415732
3,sim,low_rate_discharge,2.769110074259344,-0.20921826052455117,-0.20921826052455117
3,sim,low_rate_discharge,2.775673490704694,-0.240364800631653,-0.240364800631653
3,sim,low_rate_discharge,2.7822369071500437,-0.26907609725566317,-0.26907609725566317
3,sim,low_rate_discharge,2.7888003235953938,-0.26907609725572,-0.26907609725572
3,sim,low_rate_discharge,2.7953637400407434,-0.26907609725566317,-0.26907609725566317
3,sim,low_rate_discharge,2.8019271564860935,-0.2830630033894863,-0.2830630033894863
3,sim,low_rate_discharge,2.8084905729314436,-0.3219607815761947,-0.3219607815761947
3,sim,low_rate_discharge,2.815053989376793,-0.3468716536289662,-0.3468716536289662
3,sim,low_rate_discharge,2.8216174058221433,-0.3468716536289662,-0.3468716536289662
3,sim,low_rate_discharge,2.8281808222674933,-0.3446794503733486,-0.3446794503733486
3,sim,low_rate_discharge,2.834744238712843,-0.34154438717365565,-0.34154438717365565
3,sim,low_rate_discharge,2.841307655158193,-0.3406015272296372,-0.3406015272296372
3,sim,low_rate_discharge,2.847871071603543,-0.34060152722969406,-0.34060152722969406
3,sim,low_rate_discharge,2.8544344880488928,-0.3146994028041945,-0.3146994028041945
3,sim,low_rate_discharge,2.860997904494243,-0.28803857998997273,-0.28803857998997273
3,sim,low_rate_discharge,2.867561320939593,-0.2872798816012505,-0.2872798816012505
3,sim,low_rate_discharge,2.8741247373849426,-0.28727988160119367,-0.28727988160119367
3,sim,low_rate_discharge,2.8806881538302926,-0.2915146708034513,-0.2915146708034513
3,sim,low_rate_discharge,2.8872515702756427,-0.29918727556810154,-0.29918727556810154
3,sim,low_rate_discharge,2.8938149867209924,-0.3026250911303805,-0.3026250911303805
3,sim,low_rate_discharge,2.9003784031663424,-0.3026250911303805,-0.3026250911303805
3,sim,low_rate_discharge,2.9069418196116925,-0.328887133958915,-0.328887133958915
3,sim,low_rate_discharge,2.913505236057042,-0.4025668836686691,-0.4025668836686691
3,sim,low_rate_discharge,2.9200686525023922,-0.44998459055005924,-0.44998459055005924
3,sim,low_rate_discharge,2.9266320689477423,-0.5543338732913412,-0.5543338732913412
3,sim,low_rate_discharge,2.933195485393092,-0.7500939638538853,-0.7500939638538853
3,sim,low_rate_discharge,2.939758901838442,-0.8689183475095774,-0.8689183475095774
3,sim,low_rate_discharge,2.9463223182837917,-0.7896429766169035,-0.7896429766169035
3,sim,low_rate_discharge,2.9528857347291417,-0.6139257553682569,-0.6139257553682569
3,sim,low_rate_discharge,2.959449151174492,-0.5297552512873835,-0.5297552512873835
3,sim,low_rate_discharge,2.966012567619842,-0.475103138200609,-0.475103138200609
3,sim,low_rate_discharge,2.9725759840651915,-0.43559325467242616,-0.43559325467242616
3,sim,low_rate_discharge,2.9791394005105416,-0.440616840782468,-0.440616840782468
3,sim,low_rate_discharge,2.9857028169558912,-0.45448368367715375,-0.45448368367715375
3,sim,low_rate_discharge,2.9922662334012413,-0.4633269404620819,-0.4633269404620819
3,sim,low_rate_discharge,2.9988296498465914,-0.5017055537988426,-0.5017055537988426
3,sim,low_rate_discharge,3.0053930662919415,-0.5634121179451199,-0.5634121179451199
3,sim,low_rate_discharge,3.011956482737291,-0.6209433306925689,-0.6209433306925689
3,sim,low_rate_discharge,3.018519899182641,-0.6956189790715257,-0.6956189790715257
3,sim,low_rate_discharge,3.025083315627991,-0.784725735446159,-0.784725735446159
3,sim,low_rate_discharge,3.031646732073341,-0.8658155454729695,-0.8658155454729695
3,sim,low_rate_discharge,3.038210148518691,-0.9378208130775647,-0.9378208130775647
3,sim,low_rate_discharge,3.0447735649640406,-1.0172942544233479,-1.0172942544233479
3,sim,low_rate_discharge,3.0513369814093907,-1.0761031538382895,-1.0761031538382895
3,sim,low_rate_discharge,3.0579003978547403,-1.1071306762901827,-1.1071306762901827
3,sim,low_rate_discharge,3.0644638143000904,-1.1232041846516836,-1.1232041846516836
3,sim,low_rate_discharge,3.0710272307454405,-1.1206016448215337,-1.1206016448215337
3,sim,low_rate_discharge,3.0775906471907906,-1.09628934877054,-1.09628934877054
3,sim,low_rate_discharge,3.08415406363614,-1.0516528731686776,-1.0516528731686776
3,sim,low_rate_discharge,3.0907174800814903,-0.9928782091109838,-0.9928782091109838
3,sim,low_rate_discharge,3.09728089652684,-0.9695610033914477,-0.9695610033914477
3,sim,low_rate_discharge,3.10384431297219,-1.0150455699578629,-1.0150455699578629
3,sim,low_rate_discharge,3.11040772941754,-1.1339882250421738,-1.1339882250421738
3,sim,low_rate_discharge,3.11697114586289,-1.26305764737549,-1.26305764737549
3,sim,low_rate_discharge,3.12353456230824,-1.2215359708656592,-1.2215359708656592
3,sim,low_rate_discharge,3.13009797875359,-1.033571878331884,-1.033571878331884
3,sim,low_rate_discharge,3.1366613951989395,-0.9385898132009061,-0.9385898132009061
3,sim,low_rate_discharge,3.1432248116442896,-1.1494762598834996,-1.1494762598834996
3,sim,low_rate_discharge,3.1497882280896397,-2.528354773759986,-2.528354773759986
3,sim,low_rate_discharge,3.1563516445349897,-2.3583483137599615,-2.3583483137599615
3,sim,low_rate_discharge,3.1629150609803394,-0.9217560100640299,-0.9217560100640299
3,sim,low_rate_discharge,3.1694784774256894,-0.8217486373939096,-0.8217486373939096
3,sim,low_rate_discharge,3.176041893871039,-0.9175567458812566,-0.9175567458812566
3,sim,low_rate_discharge,3.182605310316389,-1.1791052557971398,-1.1791052557971398
3,sim,low_rate_discharge,3.1891687267617392,-1.4459822589691385,-1.4459822589691385
3,sim,low_rate_discharge,3.195732143207089,-1.4910070897192327,-1.4910070897192327
3,sim,low_rate_discharge,3.202295559652439,-1.4158049633741143,-1.4158049633741143
3,sim,low_rate_discharge,3.208858976097789,-1.4669747145401288,-1.4669747145401288
3,sim,low_rate_discharge,3.2154223925431387,-1.5916988011761646,-1.5916988011761646
3,sim,low_rate_discharge,3.2219858089884887,-1.6673773302438235,-1.6673773302438235
3,sim,low_rate_discharge,3.228549225433839,-1.653610839387568,-1.653610839387568
3,sim,low_rate_discharge,3.2351126418791885,-1.581992897335283,-1.581992897335283
3,sim,low_rate_discharge,3.2416760583245385,-1.519909735704232,-1.519909735704232
3,sim,low_rate_discharge,3.248239474769888,-1.4843994320400498,-1.4843994320400498
3,sim,low_rate_discharge,3.2548028912152382,-1.3767160291432674,-1.3767160291432674
3,sim,low_rate_discharge,3.2613663076605883,-1.1596741230851535,-1.1596741230851535
3,sim,low_rate_discharge,3.2679297241059384,-0.9853773887319335,-0.9853773887319335
3,sim,low_rate_discharge,3.274493140551288,-0.9200961033232034,-0.9200961033232034
3,sim,low_rate_discharge,3.281056556996638,-1.0633722716889338,-1.0633722716889338
3,sim,low_rate_discharge,3.2876199734419878,-2.299037155330325,-2.299037155330325
3,sim,low_rate_discharge,3.294183389887338,-2.3606032410274906,-2.3606032410274906
3,sim,low_rate_discharge,3.300746806332688,-1.1861207320420135,-1.1861207320420135
3,sim,low_rate_discharge,3.307310222778038,-1.0564972814228213,-1.0564972814228213
3,sim,low_rate_discharge,3.3138736392233876,-1.2996523507265465,-1.2996523507265465
3,sim,low_rate_discharge,3.3204370556687377,-2.1799230837573305,-2.1799230837573305
3,sim,low_rate_discharge,3.3270004721140873,-2.4752412357497064,-2.4752412357497064
3,sim,low_rate_discharge,3.3335638885594374,-1.6775089784605939,-1.6775089784605939
3,sim,low_rate_discharge,3.3401273050047875,-1.2207775051485328,-1.2207775051485328
3,sim,low_rate_discharge,3.3466907214501376,-1.4803862129890604,-1.4803862129890604
3,sim,low_rate_discharge,3.353254137895487,-2.229018931936821,-2.229018931936821
3,sim,low_rate_discharge,3.3598175543408373,-2.078712809396677,-2.078712809396677
3,sim,low_rate_discharge,3.366380970786187,-1.4636545383778525,-1.4636545383778525
3,sim,low_rate_discharge,3.372944387231537,-1.788470127664084,-1.788470127664084
3,sim,low_rate_discharge,3.379507803676887,-2.210029165710239,-2.210029165710239
3,sim,low_rate_discharge,3.3860712201222367,-2.1879859555402845,-2.1879859555402845
3,sim,low_rate_discharge,3.392634636567587,-2.2995962491119144,-2.2995962491119144
3,sim,low_rate_discharge,3.399198053012937,-2.847201043671191,-2.847201043671191
3,sim,low_rate_discharge,3.4057614694582865,-2.9493508577483,-2.9493508577483
3,sim,low_rate_discharge,3.4123248859036366,-2.472865703992511,-2.472865703992511
3,sim,low_rate_discharge,3.4188883023489867,-2.3502640243015094,-2.3502640243015094
3,sim,low_rate_discharge,3.4254517187943363,-2.670267837096958,-2.670267837096958
3,sim,low_rate_discharge,3.4320151352396864,-3.0921255809010972,-3.0921255809010972
3,sim,low_rate_discharge,3.438578551685036,-4.029145717606127,-4.029145717606127
3,sim,low_rate_discharge,3.445141968130386,-5.431182263298638,-5.431182263298638
3,sim,low_rate_discharge,3.451705384575736,-6.926134605911102,-6.926134605911102
3,sim,low_rate_discharge,3.4582688010210862,-8.093645314262574,-8.093645314262574
3,sim,low_rate_discharge,3.464832217466436,-8.59649874865454,-8.59649874865454
3,sim,low_rate_discharge,3.471395633911786,-8.40445339046562,-8.40445339046562
3,sim,low_rate_discharge,3.4779590503571356,-7.712864055996249,-7.712864055996249
3,sim,low_rate_discharge,3.4845224668024857,-5.992771419640064,-5.992771419640064
3,sim,low_rate_discharge,3.4910858832478358,-4.2930580049441005,-4.2930580049441005
3,sim,low_rate_discharge,3.497649299693186,-3.978788881692992,-3.978788881692992
3,sim,low_rate_discharge,3.5042127161385355,-3.8313161568940473,-3.8313161568940473
3,sim,low_rate_discharge,3.5107761325838855,-3.9561885582082255,-3.9561885582082255
3,sim,low_rate_discharge,3.517339549029235,-4.235139911824604,-4.235139911824604
3,sim,low_rate_discharge,3.5239029654745853,-4.3095467980863305,-4.3095467980863305
3,sim,low_rate_discharge,3.5304663819199353,-4.676736518556822,-4.676736518556822
3,sim,low_rate_discharge,3.5370297983652854,-4.676601537432703,-4.676601537432703
3,sim,low_rate_discharge,3.543593214810635,-4.253222003926112,-4.253222003926112
3,sim,low_rate_discharge,3.5501566312559847,-4.322241516476936,-4.322241516476936
3,sim,low_rate_discharge,3.5567200477013348,-4.875782029245443,-4.875782029245443
3,sim,low_rate_discharge,3.563283464146685,-5.472377451074976,-5.472377451074976
3,sim,low_rate_discharge,3.569846880592035,-5.840741554436477,-5.840741554436477
3,sim,low_rate_discharge,3.576410297037385,-6.212183833189215,-6.212183833189215
3,sim,low_rate_discharge,3.5829737134827346,-6.245418555646211,-6.245418555646211
3,sim,low_rate_discharge,3.5895371299280843,-5.845168739767587,-5.845168739767587
3,sim,low_rate_discharge,3.5961005463734343,-5.623855998365059,-5.623855998365059
3,sim,low_rate_discharge,3.6026639628187844,-5.874607140066104,-5.874607140066104
3,sim,low_rate_discharge,3.6092273792641345,-6.147113170819864,-6.147113170819864
3,sim,low_rate_discharge,3.615790795709484,-6.131528235958882,-6.131528235958882
3,sim,low_rate_discharge,3.622354212154834,-6.1565121912315135,-6.1565121912315135
3,sim,low_rate_discharge,3.628917628600184,-6.583331990747212,-6.583331990747212
3,sim,low_rate_discharge,3.635481045045534,-6.526106411834121,-6.526106411834121
3,sim,low_rate_discharge,3.642044461490884,-6.48953570609109,-6.48953570609109
3,sim,low_rate_discharge,3.648607877936234,-6.519732906697243,-6.519732906697243
3,sim,low_rate_discharge,3.6551712943815837,-6.528912973309019,-6.528912973309019
3,sim,low_rate_discharge,3.661734710826934,-6.541453280579162,-6.541453280579162
3,sim,low_rate_discharge,3.6682981272722834,-6.2111303310784365,-6.2111303310784365
3,sim,low_rate_discharge,3.6748615437176335,-6.348111518209066,-6.348111518209066
3,sim,low_rate_discharge,3.6814249601629836,-6.1931271801555,-6.1931271801555
3,sim,low_rate_discharge,3.6879883766083337,-6.3290172653572085,-6.3290172653572085
3,sim,low_rate_discharge,3.6945517930536833,-5.8100614200344864,-5.8100614200344864
3,sim,low_rate_discharge,3.701115209499033,-5.56638522587906,-5.56638522587906
3,sim,low_rate_discharge,3.707678625944383,-5.64816266088431,-5.64816266088431
3,sim,low_rate_discharge,3.714242042389733,-5.580056024734347,-5.580056024734347
3,sim,low_rate_discharge,3.720805458835083,-5.5313966151533975,-5.5313966151533975
3,sim,low_rate_discharge,3.7273688752804333,-5.257492397885329,-5.257492397885329
3,sim,low_rate_discharge,3.733932291725783,-5.1712429662902935,-5.1712429662902935
3,sim,low_rate_discharge,3.7404957081711325,-5.198126572546698,-5.198126572546698
3,sim,low_rate_discharge,3.7470591246164826,-5.390778758363325,-5.390778758363325
3,sim,low_rate_discharge,3.7536225410618327,-5.219183794578754,-5.219183794578754
3,sim,low_rate_discharge,3.7601859575071828,-5.341793106155052,-5.341793106155052
3,sim,low_rate_discharge,3.766749373952533,-5.466735048568069,-5.466735048568069
3,sim,low_rate_discharge,3.7733127903978825,-5.588331537753902,-5.588331537753902
3,sim,low_rate_discharge,3.779876206843232,-5.75709623927591,-5.75709623927591
3,sim,low_rate_discharge,3.786439623288582,-5.897100008900452,-5.897100008900452
3,sim,low_rate_discharge,3.7930030397339323,-5.9957086363816074,-5.9957086363816074
3,sim,low_rate_discharge,3.7995664561792823,-6.0108851784404465,-6.0108851784404465
3,sim,low_rate_discharge,3.806129872624632,-6.392035184879717,-6.392035184879717
3,sim,low_rate_discharge,3.812693289069982,-6.367284798365205,-6.367284798365205
3,sim,low_rate_discharge,3.8192567055153317,-6.280602623887177,-6.280602623887177
3,sim,low_rate_discharge,3.8258201219606818,-6.504876211145898,-6.504876211145898
3,sim,low_rate_discharge,3.832383538406032,-6.5553907655016985,-6.5553907655016985
3,sim,low_rate_discharge,3.838946954851382,-6.29890604613459,-6.29890604613459
3,sim,low_rate_discharge,3.8455103712967316,-6.082041806476354,-6.082041806476354
3,sim,low_rate_discharge,3.8520737877420816,-6.330539949526354,-6.330539949526354
3,sim,low_rate_discharge,3.8586372041874313,-4.890394220456471,-4.890394220456471
3,sim,low_rate_discharge,3.8652006206327814,-3.5112312319489263,-3.5112312319489263
3,sim,low_rate_discharge,3.8717640370781314,-3.237459438363203,-3.237459438363203
3,sim,low_rate_discharge,3.8783274535234815,-3.1802721150980346,-3.1802721150980346
3,sim,low_rate_discharge,3.884890869968831,-4.066616298656697,-4.066616298656697
3,sim,low_rate_discharge,3.891454286414181,-4.257427876834214,-4.257427876834214
3,sim,low_rate_discharge,3.898017702859531,-3.99448169263124,-3.99448169263124
3,sim,low_rate_discharge,3.904581119304881,-4.522338988541918,-4.522338988541918
3,sim,low_rate_discharge,3.911144535750231,-5.222721565121375,-5.222721565121375
3,sim,low_rate_discharge,3.917707952195581,-4.935436791154203,-4.935436791154203
3,sim,low_rate_discharge,3.9242713686409307,-5.439926704995642,-5.439926704995642
3,sim,low_rate_discharge,3.9308347850862804,-5.682707481180472,-5.682707481180472
3,sim,low_rate_discharge,3.9373982015316304,-5.606038518158272,-5.606038518158272
3,sim,low_rate_discharge,3.9439616179769805,-5.969332595704216,-5.969332595704216
3,sim,low_rate_discharge,3.9505250344223306,-5.58306434239725,-5.58306434239725
3,sim,low_rate_discharge,3.9570884508676807,-5.354595445141527,-5.354595445141527
3,sim,low_rate_discharge,3.9636518673130303,-5.365132646324781,-5.365132646324781
3,sim,low_rate_discharge,3.97021528375838,-5.282660870047565,-5.282660870047565
3,sim,low_rate_discharge,3.97677870020373,-5.38200263993663,-5.38200263993663
3,sim,low_rate_discharge,3.98334211664908,-5.325207898090227,-5.325207898090227
3,sim,low_rate_discharge,3.98990553309443,-5.210512686453129,-5.210512686453129
3,sim,low_rate_discharge,3.99646894953978,-5.458542913851247,-5.458542913851247
3,sim,low_rate_discharge,4.0030323659851295,-5.273903168513229,-5.273903168513229
3,sim,low_rate_discharge,4.0095957824304795,-5.268515838005072,-5.268515838005072
3,sim,low_rate_discharge,4.01615919887583,-5.35477513272545,-5.35477513272545
3,sim,low_rate_discharge,4.02272261532118,-5.5633131407420535,-5.5633131407420535
3,sim,low_rate_discharge,4.02928603176653,-5.856251849097703,-5.856251849097703
3,sim,low_rate_discharge,4.035849448211879,-6.108191994915401,-6.108191994915401
3,sim,low_rate_discharge,4.04241286465723,-6.610460297091578,-6.610460297091578
3,sim,low_rate_discharge,4.048976281102579,-7.21136762858319,-7.21136762858319
3,sim,low_rate_discharge,4.055539697547929,-8.462011219737768,-8.462011219737768
3,sim,low_rate_discharge,4.062103113993279,-11.453905324923461,-11.453905324923461
3,sim,low_rate_discharge,4.068666530438629,-18.282319193021777,-18.282319193021777
3,sim,low_rate_discharge,4.075229946883979,-20.399937833547195,-20.399937833547195
3,sim,low_rate_discharge,4.081793363329329,-13.007131891940091,-13.007131891940091
3,sim,low_rate_discharge,4.088356779774679,-7.279565816331164,-7.279565816331164
3,sim,low_rate_discharge,4.094920196220029,-5.996314475614547,-5.996314475614547
3,sim,low_rate_discharge,4.101483612665379,-5.215546608800006,-5.215546608800006
3,sim,low_rate_discharge,4.108047029110729,-4.434431521396185,-4.434431521396185
3,sim,low_rate_discharge,4.114610445556078,-3.9510457698424997,-3.9510457698424997
3,sim,low_rate_discharge,4.121173862001428,-3.711227158532857,-3.711227158532857
3,sim,low_rate_discharge,4.127737278446778,-3.504017399717311,-3.504017399717311
3,sim,low_rate_discharge,4.134300694892128,-3.181575310461274,-3.181575310461274
3,sim,low_rate_discharge,4.1408641113374784,-3.0319955059404426,-3.0319955059404426
3,sim,low_rate_discharge,4.147427527782828,-2.9884080373703683,-2.9884080373703683
3,sim,low_rate_discharge,4.153990944228179,-2.954716576827007,-2.954716576827007
3,sim,low_rate_discharge,4.160554360673528,-2.7801601447835504,-2.7801601447835504
3,sim,low_rate_discharge,4.167117777118878,-2.04914197999747,-2.04914197999747
3,sim,low_rate_discharge,4.173681193564228,-1.4731006104769513,-1.4731006104769513
3,sim,low_rate_charge,2.6093027403800813,-0.1188751990467341,-0.1188751990467341
3,sim,low_rate_charge,2.6155407296334925,-0.1188751990467341,-0.1188751990467341
3,sim,low_rate_charge,2.621778718886904,-0.1188751990467341,-0.1188751990467341
3,sim,low_rate_charge,2.6280167081403154,-0.11887519904673409,-0.11887519904673409
3,sim,low_rate_charge,2.634254697393727,-0.11887519904673408,-0.11887519904673408
3,sim,low_rate_charge,2.6404926866471383,-0.11887519904673408,-0.11887519904673408
3,sim,low_rate_charge,2.64673067590055,-0.1188751990467341,-0.1188751990467341
3,sim,low_rate_charge,2.6529686651539612,-0.1188751990467341,-0.1188751990467341
3,sim,low_rate_charge,2.659206654407373,-0.11887519904673405,-0.11887519904673405
3,sim,low_rate_charge,2.665444643660784,-0.11887519904673399,-0.11887519904673399
3,sim,low_rate_charge,2.6716826329141954,-0.11887519904673405,-0.11887519904673405
3,sim,low_rate_charge,2.677920622167607,-0.14929043102426176,-0.14929043102426176
3,sim,low_rate_charge,2.6841586114210183,-0.18919709504062177,-0.18919709504062177
3,sim,low_rate_charge,2.69039660067443,-0.19868852707945694,-0.19868852707945694
3,sim,low_rate_charge,2.696634589927841,-0.19868852707945706,-0.19868852707945706
3,sim,low_rate_charge,2.702872579181253,-0.19868852707945694,-0.19868852707945694
3,sim,low_rate_charge,2.709110568434664,-0.19868852707945717,-0.19868852707945717
3,sim,low_rate_charge,2.715348557688076,-0.19866242402340406,-0.19866242402340406
3,sim,low_rate_charge,2.721586546941487,-0.19798560710575064,-0.19798560710575064
3,sim,low_rate_charge,2.7278245361948983,-0.19733489324415032,-0.19733489324415032
3,sim,low_rate_charge,2.73406252544831,-0.19733489324415054,-0.19733489324415054
3,sim,low_rate_charge,2.740300514701721,-0.19733489324415077,-0.19733489324415077
3,sim,low_rate_charge,2.746538503955133,-0.19733489324415032,-0.19733489324415032
3,sim,low_rate_charge,2.752776493208544,-0.1973348932441501,-0.1973348932441501
3,sim,low_rate_charge,2.759014482461956,-0.1966612182589409,-0.1966612182589409
3,sim,low_rate_charge,2.765252471715367,-0.19415549539602672,-0.19415549539602672
3,sim,low_rate_charge,2.7714904609687787,-0.19232344751832198,-0.19232344751832198
3,sim,low_rate_charge,2.77772845022219,-0.19232344751832242,-0.19232344751832242
3,sim,low_rate_charge,2.783966439475601,-0.19232344751832198,-0.19232344751832198
3,sim,low_rate_charge,2.790204428729013,-0.19232344751832242,-0.19232344751832242
3,sim,low_rate_charge,2.796442417982424,-0.19232344751832198,-0.19232344751832198
3,sim,low_rate_charge,2.802680407235836,-0.19581378820882467,-0.19581378820882467
3,sim,low_rate_charge,2.808918396489247,-0.2066284779920844,-0.2066284779920844
3,sim,low_rate_charge,2.8151563857426587,-0.21395282708484098,-0.21395282708484098
3,sim,low_rate_charge,2.82139437499607,-0.21395282708484098,-0.21395282708484098
3,sim,low_rate_charge,2.8276323642494816,-0.21395282708484142,-0.21395282708484142
3,sim,low_rate_charge,2.833870353502893,-0.21395282708484187,-0.21395282708484187
3,sim,low_rate_charge,2.8401083427563045,-0.21670116453832566,-0.21670116453832566
3,sim,low_rate_charge,2.8463463320097158,-0.2515615711666839,-0.2515615711666839
3,sim,low_rate_charge,2.852584321263127,-0.28367364034155873,-0.28367364034155873
